y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
-0.133150964,0.426020487,0.376474894,1.985111783,0.592950918,0.490184917,-1.111344824,0.351892765,0.039981869,0.349847555,-0.062635941,-0.214699964,-0.007041024,-0.656150403,0.26267208,-0.360697007,-0.302419935,-0.347904843,-3.296524101,1.286171099,0.626668047
-1.756527396,1.433007511,-0.842889697,-0.929159357,0.22574207,-0.00953732,-0.902131112,0.062780604,0.443885008,-0.778805695,1.179581367,-0.772764648,-3.106484437,-0.221229788,0.648963447,-0.056847851,-0.081182796,0.534258898,2.090697741,0.910011887,-1.576630291
-0.388779864,-0.00763687,-1.786169628,-0.406090233,1.096312062,-0.112809988,0.820606954,0.393917045,0.840796391,-0.843057131,0.29133729,0.850308036,-0.786348321,-1.262444916,0.648372419,0.773924537,-0.294223061,-0.60626069,-0.869456905,0.471279887,2.486377705
0.089207223,1.125667605,0.530875663,-1.403432554,-0.903266024,-1.276671211,-2.886149125,0.390901574,-1.361222383,-0.768814894,-0.237791541,-0.020942444,-2.81367223,0.082157437,-0.232375003,-1.652713182,-0.132879836,-0.301563524,0.467125119,0.478659186,-0.078044863
0.845013004,0.883002311,-0.177058947,-1.240729068,-1.189061591,-0.648600599,-0.272773065,1.161275919,0.79911024,0.321711652,0.863979392,0.083997843,-0.955652925,-0.150389468,-2.665820802,-1.332620519,-0.639069017,-1.171073997,0.680744239,0.065573011,0.869862255
0.962527968,0.612083461,-0.03939235,-0.286765201,1.064969,-0.263307563,-0.444030507,1.741978977,0.401890919,0.760301035,0.944293569,-0.732426038,0.474993468,1.022699462,0.312536056,0.003215119,-0.465404795,-0.482710175,-0.429933483,0.218572981,0.020858509
0.684309429,0.414700707,1.032127985,-0.391287302,-0.958567468,0.935634309,0.74651111,-1.309134665,-0.064551088,-1.280766543,0.50183344,0.652926531,1.166213351,-1.276022785,0.848606004,0.560364432,-0.388817047,1.580745123,-0.465565927,-1.128540922,0.998739894
-1.39527435,-0.279882397,-0.893515834,-0.616901564,-1.533694118,0.791319019,0.430621325,0.434757454,-0.451935077,0.620576863,1.516910823,-0.110631964,0.257740431,-0.772860143,1.015878249,0.910302327,1.013581316,-0.440600183,-0.516367402,1.498021809,1.082006337
0.849643046,-0.109037509,1.144015326,-0.77384431,0.777969495,-0.806275013,-1.354257846,-0.608092801,0.391651714,0.398092156,-0.408166801,0.996086314,-0.800828831,1.00169439,0.374022738,-1.570905165,-1.351692687,0.862106923,-1.562077975,0.736863237,1.971931977
-0.446557216,0.229395496,-0.413191495,-0.196626923,-0.065258276,-0.476322723,1.482880359,1.410778254,-0.754227985,0.23052328,-0.194906387,-0.413734311,0.348514957,-0.996167098,-0.057444064,-0.084125129,0.712092454,-1.469188338,-0.883091601,-0.648244994,-0.843354045
0.1748027,0.048888891,-0.713187822,1.134020543,2.278204224,1.737139399,1.055728244,0.699357751,0.399849486,0.202769274,-0.439528464,-0.376937993,0.194937083,0.390403233,0.04359665,0.38541586,-0.079776398,1.168142735,-1.066453064,-0.313053444,2.129668538
0.074551177,0.943224468,-0.205746144,-0.357801186,0.343609623,-1.412517095,1.437735151,1.191611913,0.008736715,-0.632544779,0.911126439,-0.128225913,0.293686276,1.037543487,-0.549260459,-0.9030542,0.771152296,-0.691130546,-0.500857032,0.127043448,0.002041038
0.428166765,-0.109317123,0.390019729,-1.283203864,-0.35309274,0.179352063,-0.972899813,-1.236295656,-1.656287257,-2.066023918,-0.035051184,-1.133946824,-1.326888452,0.792310601,-1.706258731,-1.204285448,-0.002628823,-1.934104814,-0.421758607,-0.577729747,-0.354604427
0.024674983,-0.070376922,-0.207215645,-1.069051805,-0.62718455,0.27765596,1.904617693,0.082300828,1.733567829,-0.663410609,-0.239201173,1.414824229,-0.804291726,-2.155209719,-1.32416294,1.026189918,-1.969321598,-0.075304618,-0.026905869,-1.988065036,-2.970882361
-1.667475098,-0.484319088,-0.900507221,-2.004347649,1.684608673,-0.501703223,1.205621996,1.612844635,2.091334833,-1.44428511,-2.982695624,1.701680688,-0.241902187,1.364089848,0.433909487,-0.739061983,-1.615577986,-1.029544633,-0.224653083,-0.350211693,-1.983774424
0.736495965,-0.138336329,-0.281624279,-1.710516322,-1.214927884,-1.372490459,1.156797604,-0.865434758,1.063940062,0.066141612,0.130681015,-0.558305612,0.413943723,-1.376326751,0.080105872,1.614558577,-0.982945821,0.175918644,0.378033279,0.325698434,-0.286857915
0.386026568,-0.068765642,-2.541931101,-0.747420183,0.616962045,-0.393517451,-1.210173184,-0.995189766,-0.413421843,-1.752567098,-0.157137973,0.353356814,0.875947042,1.084352402,0.851693666,1.39951048,-0.018472607,-0.037161509,-0.221491435,-0.633243936,0.525942626
-0.265651625,-2.313735774,-0.508511682,-0.976415461,0.561680015,2.688524331,-0.068029232,-0.143399938,-0.589044936,0.236079844,2.760476018,0.224968219,-2.333512532,0.989101252,-0.343689641,-0.125786536,0.056273809,2.431498872,0.125058846,-1.161814597,-0.572554116
0.118144511,-1.364831697,0.455966218,-1.149026111,-0.572805932,-0.109766778,0.188278619,-0.668272602,1.089766764,2.338680803,-1.126576644,-0.152111065,0.381418577,-1.633208959,0.119677397,-1.02102196,-0.366225375,0.571611325,0.287823738,0.341085962,-0.324316278
0.134038645,-0.07248691,-0.169259775,1.989243654,1.53571788,-0.223120966,-1.36850797,0.833227985,0.940431459,1.177156306,0.8197673,0.338418957,-0.428488933,-0.335482889,-0.49345281,-2.114448944,-0.383570107,1.280794896,-0.595715212,1.492904724,-1.012832437
0.221019469,-0.265283775,0.688327722,1.751131083,-0.747655464,0.179366928,-0.201470462,-0.422131687,1.096697372,0.994975849,0.570563101,0.31836134,-0.583197391,0.784607821,-1.257819153,0.802858084,0.210541073,1.291848356,1.314391149,-1.8280435,1.787853004
1.640846166,-1.200869328,0.485982434,2.564409301,-0.019471858,-1.16881594,0.777501247,-0.208650674,-0.267461708,-0.209262712,-0.023221171,-0.493568912,-0.502078825,-1.589890342,1.930203691,-0.166521292,-1.290554165,0.105222986,0.372233326,-0.519170745,-1.07634321
-0.219050379,-1.991538176,0.645646746,0.776495902,0.387628404,0.751196527,0.314903238,-1.34886543,1.150525148,-0.667173324,0.409783671,-0.156628987,-0.053975085,-0.246405904,-0.40823149,2.000226502,-0.556748663,-0.069582972,0.039461366,-2.15793947,0.471830823
0.168065384,-0.35436922,0.656044945,-0.161248545,2.323125973,0.719396103,0.241264776,0.353949,1.7841481,-1.425109766,0.876278016,0.565905817,-0.155194902,-1.09559766,0.326018512,1.991282169,-1.199487382,-1.682075391,0.469456382,0.417823077,0.182321316
1.168383873,0.653495766,-1.738580761,-1.043260694,0.615152238,-0.348145175,1.446805935,0.674246074,0.166830062,0.614564611,-0.205999414,0.477408483,0.034309916,1.85659169,0.356974078,-0.965795912,1.385432109,0.648538421,-1.257287326,-2.151812694,0.076255237
1.054181023,1.773238632,0.00415968,-1.100766262,1.731548029,0.059333846,-0.754624453,-1.283684287,0.185652492,0.772773855,-0.62157383,-0.960202641,1.468014101,0.578434672,1.27467092,0.079958031,-2.062159691,1.020430288,0.258825485,0.505907041,0.387949308
1.14526311,-0.038456794,1.630067335,-0.496873947,-0.728562623,-0.505038478,0.793090378,1.449584535,0.035448368,0.840243055,-0.615400155,1.491378118,-0.133881905,1.488806865,-0.391549722,-0.06712694,-2.000196238,-0.864741925,0.852329163,0.425492093,-0.433186146
-0.577468001,1.493184841,-0.480485227,1.280520927,-1.745440307,0.689891731,1.06762924,-0.928706833,-1.178806702,-0.64799927,-2.188052742,0.109502576,0.18465502,-0.685783514,-0.223412283,2.404017272,-1.663306504,-1.037061442,-1.06576746,-0.107884423,0.273685076
2.00248273,0.083022158,0.452802442,0.666470562,0.889356785,-1.658778773,-1.307120672,0.455763594,-1.158290507,-0.368801786,-0.234911577,1.006404138,-0.679903364,2.52661827,-0.338708315,1.779116159,-0.08481814,0.922355236,-0.937237049,0.96519889,1.438688422
0.066700871,0.115532104,0.143393731,0.889500197,-1.628469,-0.222250998,-1.990687845,0.173655479,-0.584139004,-1.489617747,-0.013634689,-0.637613923,1.039100894,-0.757837386,0.94038088,-0.159689424,-0.028507632,0.816313106,-0.823074989,1.200283274,-0.256407541
1.866851845,0.324825313,0.557012225,-0.187121428,-1.342210364,0.623421655,0.960574805,-0.874420233,0.463172011,-0.022459898,1.354235961,-0.439302274,-0.752739331,0.853978517,-0.60566793,-0.786895398,-0.496182669,-0.571301131,1.281130751,0.600198864,1.260232392
-1.350902686,-0.870577245,-0.272030117,-1.553636343,0.610770202,1.687336438,-0.250715913,-0.5521893,0.262791068,-0.927238281,0.529815696,0.162423086,-0.027485381,-0.551458064,-0.869758525,1.128513728,-0.570445838,-0.699455033,-0.258914811,0.883892713,-0.461797919
0.020983586,-0.051718213,-0.648299297,0.326402672,-0.055776627,-0.908501502,2.395201325,0.948999858,1.218395196,-1.386520425,0.870229375,0.346911745,-0.686284325,-1.650240149,-0.367649971,-1.16579014,0.605606387,-0.487398113,1.85468693,-0.816374311,-0.132826398
1.249914571,0.908447699,0.071960844,-0.214611972,0.847019282,-1.118622096,0.318634364,-0.065894812,-0.890834893,-1.159170756,-1.141084639,0.497395952,0.878468695,1.414992881,0.545336524,0.770275324,-1.306124154,1.464574811,-1.093304126,1.098194141,0.034470342
-0.715242187,-0.749725787,0.207814831,-0.303958307,1.433174741,-0.10821101,-0.027535033,-0.16245268,-0.109259813,-0.123430997,0.507829492,0.539610634,0.261881548,-0.329259446,0.112542941,1.550519132,-0.073077601,0.030806409,-1.115678036,-0.993682919,-0.395169859
-0.752688968,-0.32160607,-0.18533229,2.184173228,0.912744883,-0.057519236,-1.730918039,0.928616831,-0.47350706,0.218780171,-0.814478004,-0.855512207,2.22703703,-0.767874868,1.042009341,0.366468433,-0.140887168,0.50497578,-1.169678055,0.943574388,-0.308999154
-0.938538704,-1.14777075,0.031440665,0.869691283,0.382329981,0.758042252,-0.809397446,0.380701292,0.199502452,0.871948836,0.275380742,0.813239825,-0.620133497,-0.091591089,0.060243135,-0.394020365,-0.703107352,0.223639193,-0.601153884,-0.087735902,0.307598793
-1.052513279,0.354352196,0.411351934,-0.228406204,0.552018614,-0.114388107,-1.378699866,-0.236219454,0.627385562,-1.960198087,1.672520102,-0.236422225,1.132395053,-0.624788373,-0.917448228,0.105008518,0.21085281,1.568297247,-0.547815816,1.485221367,-1.883957409
-0.437159533,0.424799782,-0.77618389,-1.90344642,0.144826652,-0.574018283,2.848744033,0.190561243,1.691962545,1.545862396,-1.313688752,0.33195735,-0.618684011,0.530220012,1.101781321,0.051134608,0.797004338,-1.672807635,0.79805149,0.578348366,1.826484076
0.331179173,0.648347351,1.139677657,-0.286641471,1.708392286,1.889939245,-1.27963028,-1.33193697,1.66343831,-0.90289046,-0.017296786,-1.962031548,-0.838756723,1.65648912,0.917422144,0.178422753,-0.511450444,0.405755143,-0.240133972,0.025501527,-0.177965003
-2.014210498,-1.219810032,2.200760271,0.99038892,0.052389382,-0.32915304,0.621393095,0.260900204,1.852964898,0.334972188,-0.076087541,0.077169046,-0.682460069,-1.24521012,-1.202920962,0.281406789,-0.715919242,0.187950007,0.018621676,0.439239358,0.364145408
0.211980433,0.107235035,1.477205329,0.372820993,0.807143832,0.880877843,1.341494242,2.19067506,0.622595126,0.984026281,0.617476455,0.018767421,-0.871485883,-1.616680594,0.302718751,0.866671691,1.93869326,0.942797268,0.175871045,1.179315638,0.387298198
1.236675046,-0.944057692,-0.454417851,0.272107368,-0.94011628,0.744416338,-0.323811722,-0.223550739,1.803367531,-0.868241656,2.035734391,-0.399642004,-0.550534483,0.163973688,-0.396448483,-0.007093234,-0.160694486,0.355948039,-0.337455818,-1.283662337,0.828918851
2.037574018,-0.000384649,-1.822887269,1.045093639,0.039242237,-0.439742708,0.144383471,-0.558228173,-1.105868959,-0.953292219,-2.202559378,0.964352509,0.410294199,0.454986348,2.562669875,0.463588106,-2.78612021,-1.237670862,-0.254622503,1.748722365,-1.402898052
1.301175992,1.34262392,0.054197957,-0.169009987,-1.997627328,1.662436358,-1.081852784,1.374859031,0.148182559,0.217359613,1.166619346,-0.440868818,-1.021077717,-0.39327006,-1.246015673,-0.855414606,0.557669013,-1.072683517,2.140922154,-0.342328142,0.083466059
0.756774764,-0.503525287,0.880273221,-0.345802025,0.138729602,-1.155798647,-0.005977342,0.83447985,1.44975399,-1.197479414,-0.708597802,1.394618089,0.544943138,-0.821902759,-3.346902493,1.636401304,0.83256751,-0.418472564,-0.32033507,0.448571223,0.605955532
-1.726730399,0.716683321,0.778106698,-0.253966134,-1.488276766,-0.937738739,-0.361005684,1.418257785,-0.293862667,-0.407965041,0.086421684,-0.387054295,-0.805742299,0.37138568,0.185103327,0.221972121,-0.158984238,-0.447956072,1.927122767,-1.826335564,0.501049412
-0.601506708,-0.749668584,-1.229746775,0.734512927,-0.132874384,1.167121799,-0.753344538,0.592403021,0.47603732,-0.955509937,1.084547038,0.034980852,1.140466846,0.781040626,0.336967657,1.796332376,1.369673661,0.992205517,0.144890739,-0.268830813,0.100963133
-0.352046457,-0.47852821,-1.113148511,-0.269348131,-0.240116874,-1.557458239,0.596977086,0.409670707,0.762420008,0.27100802,1.529501499,-0.584770987,-0.308217395,-0.687095853,0.266941895,0.501256779,-0.549986669,0.994567414,-1.12347321,-0.285481182,-1.10086372
0.703523903,0.438721751,0.133744635,0.760301142,0.972019278,0.637357199,-0.832739371,0.688855928,-0.211335028,0.712934617,1.468354116,0.619438163,-0.221739052,-1.031079488,-1.207435663,0.632053396,0.106621893,-0.338918412,-2.279838256,1.02316597,-0.282097734
-0.105671334,-0.67911227,0.626081345,-1.228183619,-0.642231451,0.197449515,-1.545024676,-0.855891536,1.251920971,1.061804251,1.767460645,0.693172095,1.68982217,0.593786139,-0.635029914,1.313116285,-0.993353768,-0.914893016,-0.146101313,-0.47930877,-2.411278947
-1.258648628,-1.702964835,0.872931664,-1.271065021,-0.664178443,0.739473321,0.822990237,0.269124301,0.54369471,-0.316195158,-2.082282785,0.377379912,1.120992462,-0.68183897,0.070662481,-0.042925421,-0.288400655,1.422003171,0.348303787,0.979063388,-0.002075505
1.684435708,1.265168435,0.816391979,0.127383608,-1.973013711,0.781435892,0.201997905,0.440311892,-0.789674098,-0.088024096,-0.55220751,-0.761897116,0.817426683,0.175564396,-0.770245208,-0.722521529,-0.90688962,1.633754207,0.961534411,0.836336607,0.508024632
0.911391292,0.360357238,-0.967975492,0.760383158,0.620381701,-0.665550919,-1.622848287,1.866601529,1.178561965,-0.079684992,-0.31486822,-0.96225372,-1.291681756,0.400491111,0.129576798,0.447464567,-1.666655311,0.055359552,0.444913319,-1.065489942,-0.526568162
0.237430272,-0.583639441,-1.312605056,-0.407652916,1.088671618,-0.684422309,-0.703822878,0.85713209,-1.232714056,-0.050194876,0.574296337,0.014122825,1.341968902,0.493459228,-0.916310502,0.588928272,-0.046653611,-0.648679915,-0.423537341,1.793619208,1.442036854
1.21810861,-1.994078787,-2.012519778,-0.577421345,-0.226077239,0.814295614,0.8512461,1.63668277,0.942811995,-0.209034253,-0.922336056,-0.654872111,0.756946004,-0.458808376,-0.124974491,0.362508994,-1.644113972,-0.654401821,-1.368524546,-1.540415051,-0.687427616
-1.338774287,1.902209771,0.504932698,-2.839376167,1.48023794,0.888384026,-0.997512302,0.058683305,-0.802170546,-0.7619769,-0.455897297,-0.539944668,-1.239866929,-0.110752663,0.042072194,0.075902676,-0.117110065,0.365746524,0.5169698,-1.604582696,-0.021187688
0.660820298,3.390370821,0.828111566,0.374320874,-0.409756055,-1.113671733,0.774894795,-0.841286186,0.609075511,0.189614562,-0.02738003,1.105600556,-1.240633013,-0.591786717,-0.879087892,-0.618235154,1.146221933,0.535463168,0.959915674,2.465125993,1.213956728
-0.522912376,0.207480407,0.335850689,-0.902854979,-1.002322042,-1.231891694,-0.327474597,-0.814155314,0.442054013,-0.600127235,-1.824663956,0.586847946,1.48490516,-1.425278712,0.538537768,-0.749064053,-0.464937538,2.676661847,-2.067348188,-1.090244414,0.100171312
0.683745522,0.849806648,-1.059124446,0.402574906,0.229145399,-1.074659821,-1.417957041,-1.288992686,1.17505009,-0.03422124,0.384072202,1.862186416,1.377010903,-0.564951328,-1.072264996,-1.406443104,-2.190835498,0.144000726,-0.660015912,-0.372275305,-2.196338239
-0.060821955,1.224560312,1.56771675,1.427211723,0.686284539,-0.01477906,0.470800362,-1.796239819,0.417437657,-0.087886664,-0.052248262,0.624910397,0.376801326,0.926179624,1.40339355,-0.914667588,-0.238840517,0.510095667,-0.628213613,-0.591671518,0.019514386
0.632960713,-0.701804434,-0.370146624,-0.495919046,-1.493520373,-0.021060364,-2.488903614,-0.377153797,0.848560686,-1.270914187,0.991514235,-0.033457804,0.364145186,0.244244884,2.420540979,-0.422515233,-0.305645306,-1.205028776,0.246556179,-0.26813981,0.154856617
1.335517615,-0.35119623,1.779038361,0.696725382,-1.635633402,2.327591884,-0.646839852,-0.480849572,-0.712221308,1.158023539,-1.047950911,-1.28264916,1.607696569,-0.268125758,1.594821848,0.798651789,-0.80522922,0.430442038,0.023561095,-0.30242429,-0.430810423
0.00729009,-1.727121037,0.551402005,-0.152545773,0.046419881,0.537578618,-0.085984201,1.417176209,-0.091488324,0.190795641,-0.077565201,0.854623762,-1.519687717,-0.092583492,1.521578801,0.760173431,1.848145256,-0.124676571,0.349307925,0.755623413,0.212394492
1.017558637,-0.736578232,1.190310645,0.368604636,0.480435287,-0.150933763,0.25092191,-1.626194275,1.057867119,-0.358887269,1.128414375,-0.833054033,0.003953126,1.304823709,-0.941886286,1.081006513,-0.670983412,1.374412898,1.643865237,0.033722274,1.058506125
-1.188434035,0.622409783,0.330602226,-1.155799385,-2.344486374,-0.527940199,0.25700368,0.158957165,-0.840744444,0.511902703,-1.840583214,1.30866884,-0.157476633,1.661565357,-0.193914496,-0.164188902,1.60811112,-0.396811374,0.308067271,-0.012309718,0.106656085
-0.72160444,-0.290715989,-0.064652228,0.417823595,-1.7061875,-0.535056474,0.114574862,-0.427968098,-1.020099057,-1.059072229,0.752368044,2.062220747,0.447676703,0.186739371,-2.105918117,-0.179421689,-0.477511971,-1.555803045,1.893285925,-0.096201055,-0.952948109
1.519217711,-0.214211534,-1.012548068,1.304961544,0.30776994,-0.619871253,1.384960259,0.657259424,-0.161222092,1.881446116,-0.083192429,-0.931974922,-0.449196125,-0.2678997,0.72798735,-1.564030143,0.077753528,-0.347286638,-0.500494329,0.000339029,1.402313345
0.377387973,-0.112559552,-0.55851419,1.796711856,0.888734457,-1.094147155,1.714630816,0.772936378,-0.12161965,0.503534537,-1.307584104,-0.889507424,0.54400729,1.478441683,-1.12869582,1.185079467,-0.169412666,-0.86826089,0.721818528,-0.110147959,1.979146079
-2.05222282,-1.863666982,-0.047107836,-1.187380655,-0.380935589,0.174764411,1.831944921,-0.839800257,0.002278765,-0.288424575,-0.736455336,0.85186779,-0.016070507,-0.486525918,-0.004540571,1.038235195,-0.555645475,0.569177136,1.237082353,0.657699421,0.901465778
-1.364037452,0.837629934,0.282074068,0.533685008,1.200422371,-3.189186106,-1.311312864,-0.169960217,2.317917822,1.13200073,-0.896826705,-0.115834758,-0.430021919,0.142178835,0.077844133,-1.077577886,-0.865475406,0.097461783,1.72004811,-0.085103106,0.543304914
-0.200781016,-1.443492889,-0.033219212,-0.508024171,-0.613786418,-1.169444242,-0.806461301,-0.215953934,-1.503408116,0.167702417,0.224424317,0.952132956,1.75138403,-0.686039559,1.08905987,-0.027799291,-0.802116988,0.195070946,0.59236846,0.698399309,-0.230400992
0.865779404,-0.208570162,-0.177971989,0.522720628,-0.166695813,0.9915635,-1.258681845,-1.052177281,-0.917957074,-0.587688844,1.580948711,0.803580491,-1.639164034,-1.011176646,1.973352544,-1.127877237,-0.805359467,1.431239123,0.393855524,-0.030541917,-1.249820809
-0.101883256,-0.438563462,0.183485517,-0.178463862,1.349742741,0.149196928,-0.418445671,0.117762836,-0.823408827,-1.402141942,0.239079764,-0.018785393,-0.024726787,-1.120274429,0.832789527,1.331236309,0.285706108,0.694977424,-1.428328558,0.82980815,0.141842715
0.624187472,-0.218593817,-0.524372043,-0.248033266,-0.081557363,0.55463107,0.305340581,-0.364666423,1.446637103,-0.040756774,-0.53900695,-0.830472547,-0.951672136,0.69426013,0.170765663,-0.135130231,-0.358363441,-0.564337653,0.322986347,0.709004684,-1.232089194
0.959005378,1.459965945,-0.535937456,0.682099497,0.025873102,-0.589690702,0.187061797,-0.649700964,1.250177393,0.620809224,-0.312481443,1.256647365,-0.522286471,0.48979338,-0.54579491,-1.139751001,-0.220672282,-0.049582546,1.998062334,-0.960512833,0.625641472
1.671054829,-0.582059918,-1.455704702,0.746201527,-0.899870707,1.409564553,-0.231192409,-1.017578685,-0.933461622,0.326506448,0.467480098,-0.674077577,1.146443388,-0.834725486,-0.022714975,0.720643404,-0.01360331,-0.266895872,-0.414269511,-1.142119534,0.952983337
0.056016733,-0.783097596,0.84627147,0.279077038,0.067010604,-0.297443677,-0.155301427,0.058176355,-1.06809689,-1.39688789,0.083806646,0.956032615,1.541000276,-0.694795392,2.299851447,-0.114064728,-0.054335932,1.478567998,-1.522890769,-1.531822015,0.844495155
-0.051981906,-1.519653995,0.046932368,0.464049382,-0.644265585,0.587354813,-0.41808374,0.07883273,-0.330875223,0.419340099,0.595684163,0.782793155,-1.226553574,0.576585634,-0.672660614,0.249938914,-1.169575901,1.535605417,0.931841567,-1.170745354,0.66850962
-1.753237359,-0.805698082,-0.083624233,0.378460413,-1.799439517,0.013673277,-0.860649609,-0.64414013,-1.994024026,-0.554368234,0.13001585,-2.062037079,0.573499313,-0.296650328,0.049297015,-1.334336274,-0.132125329,-0.992908302,-0.361545848,-3.019247399,0.156457632
0.099327594,-1.166184707,-0.740918615,0.278374002,-0.970491872,0.479094517,-0.733647068,1.599920996,0.492572299,0.00923235,0.039277121,-1.918744895,-2.164621948,-0.304469144,-0.421538424,0.275945331,-0.705916829,-1.399056765,-1.983038436,1.678302641,0.603541213
-0.571850058,0.407946196,-0.247773864,0.09123016,-0.238649091,-0.441453853,-0.829051291,-1.160983752,-0.077663051,1.247220795,-1.15712024,-0.829086237,-2.799440497,0.65339269,-1.374501685,-0.110464328,-0.111083659,1.468861446,-0.779159989,1.017740187,1.614351982
-0.974009583,-0.863004246,-1.086782856,0.915610226,0.163631746,1.244007805,-0.507211078,-0.189315698,-1.716897971,0.334538948,-1.167495359,1.626879059,-0.962761156,0.057930464,2.61306786,0.050465557,-0.81162447,-0.118994338,-2.488329655,-0.847489712,0.048815402
-0.179906231,0.304042035,-1.049297352,0.709899292,1.068035896,-0.517633734,-1.394540994,-0.727277842,-0.237914125,0.528365893,-0.986224035,-0.524244594,0.172454643,0.631156952,-1.265029424,-0.815645907,-0.348536519,-1.646934104,-0.498808543,-0.527192571,1.779605437
1.014943173,-0.146427488,-1.918951772,0.793932839,0.038534227,2.859936634,1.232875868,0.856030711,-0.045076746,-0.830871491,-0.049670256,-0.252697248,-1.123085709,-1.43326532,1.037359051,-0.137303738,-0.189496472,0.253643729,-0.209775804,1.87103882,-0.252991257
-1.992748489,-1.43356218,0.981698773,1.106968498,-0.127406724,-0.161728735,1.95111699,1.115763316,0.836517109,0.223612482,-0.087916195,-0.460620505,-0.198871946,0.296414729,0.170449807,-0.358569677,2.471608152,-0.875487181,-0.251324202,-1.589214636,1.726096262
-0.427279287,-0.790607786,0.125964082,0.549337333,1.10613339,0.126126494,-1.308884357,-2.461204363,-0.054658169,-1.454125965,2.130578312,-2.641958317,-1.798546575,0.363613448,-0.466984774,-0.050459444,-1.794452988,-0.781523214,1.073219909,-0.021973757,0.157226536
0.116637284,0.885112455,-1.116776376,-0.152998329,2.415056393,-0.620143603,1.255520935,-0.580223733,-0.712897542,0.858150933,1.19346804,1.324880064,1.477257515,0.621667418,-0.067571791,0.411012075,0.141826146,0.161188845,0.685304166,-1.381778483,0.736529038
-0.89320757,0.903076086,1.163786604,-1.089470423,-0.08543775,0.733028625,0.113244144,-1.9034267,-0.641242754,-0.760901111,1.180821408,0.859203184,-1.846961929,-0.285126695,-0.396280873,1.782769638,-0.072586,-1.490992255,1.609260076,0.434702574,-0.443553311
0.333902942,2.005573274,0.624591683,-0.488032454,1.177985591,0.18887948,0.026754546,1.836690924,1.351891903,-1.210491042,0.703099483,0.242014316,-0.710705387,1.928642504,0.693757505,0.885891115,-0.591672199,0.347987331,1.697078341,1.537749676,-0.98870649
0.411429921,-0.003580308,0.742382275,-0.869954917,0.486182865,0.635331325,0.058456965,0.139266047,-0.303225276,-0.859463003,-0.30478808,-1.278406106,-0.44525971,1.494762102,0.078528008,-0.115323255,-0.734834941,-0.839258955,-0.293154473,0.718538718,-0.418671071
-0.033036159,-1.495826814,-0.225770567,-0.298508587,-0.076045978,0.713170709,0.45715365,0.438840687,0.298306521,0.650458345,0.399495006,1.345354769,-0.96208798,-0.3565829,-1.303447786,-1.329186613,0.002833558,0.38941887,0.63105709,0.448420585,0.350262684
-2.465898194,-0.768417027,-0.422872007,-0.525294573,-1.92088505,-0.768887741,0.102713655,0.016667036,0.406006127,0.185347793,-0.082567083,0.642485099,-0.446885876,-0.628434359,-0.439836568,-1.687314388,0.383262498,1.456609219,0.657209344,-0.823310374,-0.529708984
2.571458146,0.408488505,-0.098052902,-0.196685816,-0.967552746,0.825866377,-0.860916866,-1.556896032,0.44406692,-2.043810419,-0.918192213,0.624396564,-0.617612621,1.137937522,-0.172576487,0.370415399,-0.232300003,-0.522689805,0.022656024,1.415804373,1.375635122
-0.205299257,1.900136335,0.404690656,-1.023899918,-0.556743932,-1.189887378,0.138099933,-1.584640884,-1.501759867,-2.176111395,0.322670141,0.805018489,-0.295905024,-0.433491943,0.505130935,0.959803957,-1.376467297,1.054897878,-0.816855536,0.149370314,1.056987031
0.651193282,0.110009123,0.799914607,-0.622302117,-1.110207184,0.153363028,0.874539627,0.88142066,0.687200526,-0.39624847,-0.83097498,0.1142662,-1.650708232,0.2824627,0.645715775,2.785961022,0.77860367,-0.925638939,1.038831443,1.189123037,0.607116221
0.273766491,1.140386825,1.58946915,0.355587157,-1.16124994,0.912622167,-0.23590954,0.362035081,1.187639194,-0.887506796,2.369816813,0.658725246,0.543054955,-0.567596393,1.4338489,0.804718453,0.410905205,-0.926340546,-1.049582939,0.653075287,-0.429621282
1.024673235,0.768081305,-0.509070404,0.213605954,-0.412925485,-1.591464425,-1.224420655,-0.729857282,2.055285114,0.041660916,-0.300456515,0.093406508,-1.42305713,-0.224784894,-0.083992912,0.331166983,-0.694544699,0.019529883,0.345566865,-0.37506889,0.33924358
0.817659446,-1.168091622,-1.015564748,-0.404069682,0.951889434,-0.441399609,-1.651302686,-1.428690167,-1.317491739,-0.547550995,-0.026734141,1.096321273,-0.58337411,-0.326888585,-0.806791071,0.023052926,0.671471234,-0.376260303,0.008113253,0.482556565,-0.200549362
-0.209793171,-0.171112652,0.100858666,1.012822332,-0.920180527,-0.402960953,0.622705635,0.692404334,-1.142687786,-0.433759529,-1.193660801,0.62516843,1.02037253,1.096540225,0.49986045,-0.130580729,0.221033245,-1.268374742,0.359831253,0.016239969,1.655993606
0.378167772,1.305261536,3.022104185,-1.641129441,0.118175118,-2.062302718,-0.063921304,-0.905791592,0.440787497,0.286616165,-1.298590149,0.664044181,-0.393841897,-1.586484348,-0.596590446,0.083585134,-0.359629339,-0.908138743,-0.577388118,0.6225362,-0.695793305
